Fecha,Producto,Cantidad,TotalVenta,Cond.Pago,Cliente
2025-06-28 15:48:16,FACTURAS SURTIDAS,6.0,10500,EFECTIVO,Consumidor Final
2025-06-28 15:46:51,barrita de cereal,1.0,41000,.CREDITO,Consumidor Final
2025-06-28 15:43:52,TARTA CHICA DULCE HELADERA,1.0,37000,.CREDITO,Consumidor Final
2025-06-28 15:40:59,CONFITURA X KG,0.2,16800,EFECTIVO,Consumidor Final
2025-06-28 15:36:50,CHIPA,0.18,7200,EFECTIVO,Consumidor Final
2025-06-28 15:35:57,FACTURAS SURTIDAS,4.0,21600,EFECTIVO,Consumidor Final
2025-06-28 15:34:45,MEDIALUNAS,2.0,1800,EFECTIVO,Consumidor Final
2025-06-28 15:34:01,PAN MIGNON NEGRO/ PETIT/ FUGAZAS,3.8,19760,EFECTIVO,Consumidor Final
2025-06-28 15:19:18,PAN MIGNON NEGRO/ PETIT/ FUGAZAS,0.5,23600,EFECTIVO,Consumidor Final
2025-06-28 15:16:36,RESTOBAR,1.0,18500,EFECTIVO,Consumidor Final
2025-06-28 15:15:11,POSTRES VARIOS,1.0,16500,.DEBITO,Consumidor Final
2025-06-28 15:12:10,FILO/FOSFORITO/ ROLL DE CANELA,3.0,18000,EFECTIVO,Consumidor Final
2025-06-28 15:08:37,BEBIDA GASEOSA 500ml,1.0,11400,EFECTIVO,Consumidor Final
2025-06-28 14:59:04,TORTA POR KL,1.0,25000,.CREDITO,Consumidor Final
2025-06-28 14:57:07,CHIPA,0.25,14600,EFECTIVO,Consumidor Final
2025-06-28 14:54:07,MILHOJAS / BROWNIE/ CUADRADO FR,1.0,12000,EFECTIVO,Consumidor Final
2025-06-28 14:46:56,RESTOBAR,1.0,17500,.DEBITO,Consumidor Final
2025-06-28 14:46:23,BIZCOCHITOS/CRIOLLITOS,0.25,5100,.DEBITO,Consumidor Final
2025-06-28 14:39:56,RESTOBAR,1.0,17000,.DEBITO,Consumidor Final
2025-06-28 14:38:43,BUDiN ESPECIAL,1.0,15000,.DEBITO,Consumidor Final
2025-06-28 14:37:32,TORTA ESPECIAL X KG,1.7,34000,EFECTIVO,Consumidor Final
2025-06-28 14:31:11,RESTOBAR,1.0,14200,.DEBITO,Consumidor Final
2025-06-28 14:30:08,BIZCOCHITOS/CRIOLLITOS,0.25,8500,EFECTIVO,Consumidor Final
2025-06-28 14:28:51,MASAS SECAS / PALMERITAS,0.5,14000,EFECTIVO,Consumidor Final
2025-06-28 14:24:07,MOSTRADOR ENSALADAS,1.0,15800,.DEBITO,Consumidor Final
2025-06-28 14:21:30,ALMUERZO,1.0,23800,.DEBITO,Consumidor Final
2025-06-28 14:18:52,GRISINES / SEMOLADAS,0.25,17500,EFECTIVO,Consumidor Final
2025-06-28 14:17:31,PORCIÒN DULCE HELADERA/ IMPERIALITO,1.0,13800,EFECTIVO,Consumidor Final
2025-06-28 14:14:48,FACTURAS SURTIDAS,6.0,5400,EFECTIVO,Consumidor Final
2025-06-28 14:12:14,FACTURAS SURTIDAS,3.0,6700,.DEBITO,Consumidor Final
2025-06-28 14:10:47,FROLA/ COCO CUADRADITO,1.0,15100,EFECTIVO,Consumidor Final
2025-06-28 14:08:24,MEDIALUNAS,4.0,12200,.DEBITO,Consumidor Final
2025-06-28 14:03:52,FILO/FOSFORITO/ ROLL DE CANELA,1.0,6200,EFECTIVO,Consumidor Final
2025-06-28 14:00:58,BEBIDA GASEOSA 500ml,2.0,45300,.DEBITO,Consumidor Final
2025-06-28 13:53:20,BIZCOCHITOS/CRIOLLITOS,0.25,49900,EFECTIVO,Consumidor Final
2025-06-28 13:44:36,PAN MIGNON NEGRO/ PETIT/ FUGAZAS,0.25,1300,EFECTIVO,Consumidor Final
2025-06-28 13:43:57,GRISINES / SEMOLADAS,0.25,27500,EFECTIVO,Consumidor Final
2025-06-28 13:37:22,RESTOBAR,1.0,22000,EFECTIVO,Consumidor Final
2025-06-28 13:35:30,PORCION DE TARTA,1.0,10000,EFECTIVO,Consumidor Final
2025-06-28 13:32:05,PORCION DE TARTA,1.0,10000,.DEBITO,Consumidor Final
2025-06-28 13:16:30,TARTA GRANDE DULCE HELADERA,1.0,24000,EFECTIVO,Consumidor Final
2025-06-28 13:13:07,CHIPA,0.5,38000,.DEBITO,Consumidor Final
2025-06-28 13:08:42,"SANDWICH TRIPLE DE J, Q Y SURTIDO",6.0,10200,EFECTIVO,Consumidor Final
2025-06-28 13:05:11,"SANDWICH TRIPLE DE J. CRUDO , ATUN/GOURMET",1.0,6200,EFECTIVO,Consumidor Final
2025-06-28 13:03:57,ENVIO A DOMICILIO,1.0,565200,.DEBITO,COLEGIO DE FARMACEUTICOS DE LA PROVINCIA DE BUENOS AIRES
2025-06-28 13:00:51,ENVIO A DOMICILIO,1.0,565200,.DEBITO,COLEGIO DE FARMACEUTICOS DE LA PROVINCIA DE BUENOS AIRES
2025-06-28 12:57:06,FILO/FOSFORITO/ ROLL DE CANELA,2.0,5000,EFECTIVO,Consumidor Final
2025-06-28 12:54:56,RESTOBAR,1.0,68800,.DEBITO,Consumidor Final
2025-06-28 12:53:26,ALMUERZO,1.0,14000,EFECTIVO,Consumidor Final
2025-06-28 12:51:16,TARTA MEDIANA DULCE HELADERA,1.0,18000,.DEBITO,Consumidor Final
2025-06-28 12:50:02,BIZCOCHITOS/CRIOLLITOS,0.25,11600,EFECTIVO,Consumidor Final
2025-06-28 12:46:41,CHIPA RELLENO,1.0,25000,EFECTIVO,Consumidor Final
2025-06-28 12:42:35,CHIPA,0.25,37400,.DEBITO,Consumidor Final
2025-06-28 12:36:56,BUDiN HAMBURGUES/ INGLES,1.0,25000,.DEBITO,Consumidor Final
2025-06-28 12:34:32,ALMUERZO,1.0,18000,.DEBITO,Consumidor Final
2025-06-28 12:27:34,FROLA/ COCO CUADRADITO,1.0,9500,EFECTIVO,Consumidor Final
2025-06-28 12:26:21,CHIPA,0.5,10000,EFECTIVO,Consumidor Final
2025-06-28 12:24:50,MILHOJAS / BROWNIE/ CUADRADO FR,2.0,26200,EFECTIVO,Consumidor Final
2025-06-28 12:19:45,"SANDWICH TRIPLE DE J, Q Y SURTIDO",2.0,3400,EFECTIVO,Consumidor Final
2025-06-28 12:18:08,CHIPA,0.25,5000,EFECTIVO,Consumidor Final
2025-06-28 12:17:44,FACTURAS SURTIDAS,12.0,10800,EFECTIVO,Consumidor Final
2025-06-28 12:14:07,PORCION DE TARTA,1.0,10000,.DEBITO,Consumidor Final
2025-06-28 12:12:32,PAN MIGNON BLANCO,0.5,2000,.DEBITO,Consumidor Final
2025-06-28 12:09:37,PAN MIGNON BLANCO,0.2,17600,.CREDITO,Consumidor Final
2025-06-28 12:06:39,MEDIALUNAS,12.0,10800,EFECTIVO,Consumidor Final
2025-06-28 12:04:19,PORCION DE TARTA,2.0,20000,.DEBITO,Consumidor Final
2025-06-28 12:01:03,PASTEL GRANDE,2.0,3200,EFECTIVO,Consumidor Final
2025-06-28 12:00:09,FACTURAS SURTIDAS,1.0,3900,EFECTIVO,Consumidor Final
2025-06-28 11:58:08,FACTURAS SURTIDAS,6.0,5400,.DEBITO,Consumidor Final
2025-06-28 11:55:02,CHIPA RELLENO,2.0,20200,EFECTIVO,Consumidor Final
2025-06-28 11:53:05,MILHOJAS / BROWNIE/ CUADRADO FR,1.0,21300,.DEBITO,Consumidor Final
2025-06-28 11:46:32,BUDiN ESPECIAL,1.0,100800,.DEBITO,Consumidor Final
2025-06-28 11:31:48,CHIPA,0.1,27900,EFECTIVO,Consumidor Final
2025-06-28 11:28:07,BIZCOCHITOS/CRIOLLITOS,0.3,16600,EFECTIVO,Consumidor Final
2025-06-28 11:24:19,BUDiN ESPECIAL,1.0,15000,.DEBITO,Consumidor Final
2025-06-28 11:21:52,CHIPA,0.25,8200,EFECTIVO,Consumidor Final
2025-06-28 11:17:35,REGALERÌA,1.0,58800,.DEBITO,Consumidor Final
2025-06-28 11:04:27,MEDIALUNAS,4.0,14096,.CREDITO,Consumidor Final
2025-06-28 10:58:36,FACTURAS SURTIDAS,3.0,2700,EFECTIVO,Consumidor Final
2025-06-28 10:56:01,CHIPA,0.25,5000,EFECTIVO,Consumidor Final
2025-06-28 10:54:46,CHIPA,0.4,9800,EFECTIVO,Consumidor Final
2025-06-28 10:52:40,FACTURAS SURTIDAS,30.0,27000,EFECTIVO,Consumidor Final
2025-06-28 10:45:54,ALMUERZO,1.0,21200,.DEBITO,Consumidor Final
2025-06-28 10:43:50,BIZCOCHITOS/CRIOLLITOS,0.25,35000,EFECTIVO,Consumidor Final
2025-06-28 10:39:31,MILHOJAS / BROWNIE/ CUADRADO FR,2.0,10000,EFECTIVO,Consumidor Final
2025-06-28 10:38:02,FACTURAS SURTIDAS,2.0,1800,EFECTIVO,Consumidor Final
2025-06-28 10:25:20,TORTA POR KL,1.0,31800,EFECTIVO,Consumidor Final
2025-06-28 10:15:18,FACTURAS SURTIDAS,8.0,7200,.DEBITO,Consumidor Final
2025-06-28 10:13:56,BIZCOCHITOS/CRIOLLITOS,0.3,9000,EFECTIVO,Consumidor Final
2025-06-28 10:10:35,FACTURAS SURTIDAS,6.0,23400,.DEBITO,Consumidor Final
2025-06-28 10:09:04,BIZCOCHITOS/CRIOLLITOS,0.3,15324,.DEBITO,Consumidor Final
2025-06-28 10:05:26,COOKIE,1.0,15400,EFECTIVO,Consumidor Final
2025-06-28 09:48:29,MEDIALUNAS,6.0,5400,EFECTIVO,Consumidor Final
2025-06-28 09:41:49,MEDIALUNAS,3.0,2700,EFECTIVO,Consumidor Final
2025-06-28 09:40:15,MEDIALUNAS,1.0,3600,EFECTIVO,Consumidor Final
2025-06-28 09:38:37,MEDIALUNA DE J Y Q,1.0,9000,EFECTIVO,Consumidor Final
2025-06-28 09:30:40,CHIPA,0.25,15800,EFECTIVO,Consumidor Final
2025-06-28 09:21:29,MEDIALUNAS,12.0,10800,EFECTIVO,Consumidor Final
2025-06-28 09:19:21,MASAS FINAS POR KL,1.0,35000,.CREDITO,Consumidor Final
2025-06-28 09:13:59,DESAYUNO,1.0,8400,EFECTIVO,Consumidor Final
2025-06-28 08:51:52,DESAYUNO,1.0,8500,EFECTIVO,Consumidor Final
2025-06-27 19:47:26,confitura bandeja,1.0,27400,EFECTIVO,Consumidor Final
2025-06-27 19:42:55,"SANDWICH TRIPLE DE J. CRUDO , ATUN/GOURMET",6.0,37200,EFECTIVO,Consumidor Final
2025-06-27 19:37:41,FACTURAS SURTIDAS,6.0,5400,EFECTIVO,Consumidor Final
2025-06-27 19:37:13,FACTURAS SURTIDAS,6.0,5400,EFECTIVO,Consumidor Final
2025-06-27 19:36:19,RESTOBAR,1.0,12400,EFECTIVO,Consumidor Final
2025-06-27 19:18:01,alfajor y conitos por uniidad,2.0,4000,EFECTIVO,Consumidor Final
2025-06-27 19:16:23,FACTURAS SURTIDAS,6.0,5400,EFECTIVO,Consumidor Final
2025-06-27 19:14:19,confitura bandeja,1.0,21000,.DEBITO,Consumidor Final
2025-06-27 19:11:35,FACTURAS SURTIDAS,2.0,10800,.DEBITO,Consumidor Final
2025-06-27 19:08:00,MOSTRADOR EMPANADAS,2.0,4600,EFECTIVO,Consumidor Final
2025-06-27 18:54:16,confitura bandeja,1.0,20100,.DEBITO,Consumidor Final
2025-06-27 18:52:51,RESTOBAR,1.0,21600,EFECTIVO,Consumidor Final
2025-06-27 18:52:14,RESTOBAR,1.0,17500,EFECTIVO,Consumidor Final
2025-06-27 18:46:48,MOSTRADOR EMPANADAS,2.0,14600,EFECTIVO,Consumidor Final
2025-06-27 18:38:50,MASAS SECAS / PALMERITAS,0.5,14000,EFECTIVO,Consumidor Final
2025-06-27 18:32:48,BEBIDA GASEOSA 500ml,1.0,12000,EFECTIVO,Consumidor Final
2025-06-27 18:23:12,FACTURAS SURTIDAS,6.0,5400,EFECTIVO,Consumidor Final
2025-06-27 18:21:22,FACTURAS SURTIDAS,2.0,13800,EFECTIVO,Consumidor Final
2025-06-27 18:18:25,confitura bandeja,1.0,27400,EFECTIVO,Consumidor Final
2025-06-27 18:16:18,PASTEL CHICO,0.25,26000,EFECTIVO,Consumidor Final
2025-06-27 18:13:18,FACTURAS SURTIDAS,6.0,5400,EFECTIVO,Consumidor Final
2025-06-27 18:12:29,MILHOJAS / BROWNIE/ CUADRADO FR,1.0,39700,EFECTIVO,Consumidor Final
2025-06-27 18:02:38,"SANDWICH TRIPLE DE J, Q Y SURTIDO",6.0,10200,EFECTIVO,Consumidor Final
2025-06-27 17:56:07,MEDIALUNAS,12.0,10800,EFECTIVO,Consumidor Final
2025-06-27 17:54:35,RESTOBAR,1.0,26000,EFECTIVO,Consumidor Final
2025-06-27 17:53:27,"SANDWICH TRIPLE DE J. CRUDO , ATUN/GOURMET",6.0,25200,.CREDITO,Consumidor Final
2025-06-27 17:50:52,CONFITURA X KG,0.2,4800,EFECTIVO,Consumidor Final
2025-06-27 17:47:03,CONFITURA X KG,0.36,8640,EFECTIVO,Consumidor Final
2025-06-27 17:45:32,RESTOBAR,1.0,27800,EFECTIVO,Consumidor Final
2025-06-27 17:44:31,FACTURAS SURTIDAS,2.0,1800,EFECTIVO,Consumidor Final
2025-06-27 17:44:09,desayunos varios,1.0,12600,EFECTIVO,Consumidor Final
2025-06-27 17:40:07,GRISINES / SEMOLADAS,0.25,13540,EFECTIVO,Consumidor Final
2025-06-27 17:23:52,CHIPA,0.25,11800,EFECTIVO,Consumidor Final
2025-06-27 17:19:56,CHIPA RELLENO,2.0,22800,.DEBITO,Consumidor Final
2025-06-27 17:12:50,ALMUERZO,1.0,49400,EFECTIVO,Consumidor Final
2025-06-27 17:05:18,BIZCOCHITOS/CRIOLLITOS,0.25,3500,.DEBITO,Consumidor Final
2025-06-27 16:47:17,ALMUERZO,1.0,8000,EFECTIVO,Consumidor Final
2025-06-27 16:40:26,ALMUERZO,1.0,23400,.DEBITO,Consumidor Final
2025-06-27 16:32:25,BIZCOCHITOS/CRIOLLITOS,0.125,4250,EFECTIVO,Consumidor Final
2025-06-27 16:25:18,MEDIALUNAS,12.0,10800,EFECTIVO,Consumidor Final
2025-06-27 16:24:05,FACTURAS SURTIDAS,6.0,5400,EFECTIVO,Consumidor Final
2025-06-27 16:22:14,CHIPA,0.25,5000,EFECTIVO,Consumidor Final
2025-06-27 16:21:47,CHIPA,0.25,5000,EFECTIVO,Consumidor Final
2025-06-27 16:20:13,FROLA/ COCO CUADRADITO,1.0,5900,EFECTIVO,Consumidor Final
2025-06-27 16:11:20,BIZCOCHITOS/CRIOLLITOS,0.25,18000,EFECTIVO,Consumidor Final
2025-06-27 16:08:34,confitura bandeja,1.0,24000,.DEBITO,Consumidor Final
2025-06-27 15:48:52,MILHOJAS / BROWNIE/ CUADRADO FR,1.0,9500,.DEBITO,Consumidor Final
2025-06-27 15:47:42,FACTURAS SURTIDAS,4.0,3600,EFECTIVO,Consumidor Final
2025-06-27 15:44:30,MOSTRADOR EMPANADAS,2.0,3000,EFECTIVO,Consumidor Final
2025-06-27 15:40:07,PORCIÒN DULCE HELADERA/ IMPERIALITO,2.0,14000,.DEBITO,Consumidor Final
2025-06-27 15:31:43,CHIPA,0.25,6800,.DEBITO,Consumidor Final
2025-06-27 15:20:04,BEBIDA GASEOSA 500ml,1.0,2000,.DEBITO,Consumidor Final
2025-06-27 15:19:04,SANDWICH CROISSANT GR J Y Q,3.0,15000,.DEBITO,Consumidor Final
2025-06-27 15:17:57,RESTOBAR,1.0,25100,EFECTIVO,Consumidor Final
2025-06-27 15:16:29,COOKIE,1.0,9500,EFECTIVO,Consumidor Final
2025-06-27 14:51:52,POSTRES VARIOS,1.0,8500,EFECTIVO,Consumidor Final
2025-06-27 14:47:27,confitura bandeja,1.0,7000,EFECTIVO,Consumidor Final
2025-06-27 14:45:12,ALMUERZO,1.0,10000,.CREDITO,Consumidor Final
2025-06-27 14:44:25,BIZCOCHITOS/CRIOLLITOS,0.25,6000,EFECTIVO,Consumidor Final
2025-06-27 14:42:18,MOSTRADOR ENSALADAS,1.0,9000,.DEBITO,Consumidor Final
2025-06-27 14:42:02,ALMUERZO,1.0,12560,.DEBITO,Consumidor Final
2025-06-27 14:37:14,RESTOBAR,1.0,12600,.CREDITO,Consumidor Final
2025-06-27 14:30:45,FACTURAS SURTIDAS,6.0,5400,EFECTIVO,Consumidor Final
2025-06-27 14:29:01,CONFITURA X KG,0.2,4800,.CREDITO,Consumidor Final
2025-06-27 14:27:07,CHIPA,0.25,20500,.DEBITO,Consumidor Final
2025-06-27 14:22:46,CHIPA,0.5,30000,EFECTIVO,Consumidor Final
2025-06-27 14:06:01,SANDWICHE SIMPLE DE J Y Q,6.0,7200,.DEBITO,Consumidor Final
2025-06-27 14:01:10,MOSTRADOR EMPANADAS,3.0,14700,.CREDITO,Consumidor Final
2025-06-27 13:50:15,MOSTRADOR TARTAS SALADA S/T,1.0,8000,EFECTIVO,Consumidor Final
2025-06-27 13:46:39,BUDIN VAINILLA,1.0,32500,.DEBITO,Consumidor Final
2025-06-27 13:43:51,FROLA/ COCO CUADRADITO,2.0,9500,EFECTIVO,Consumidor Final
2025-06-27 13:41:55,MILHOJAS / BROWNIE/ CUADRADO FR,2.0,25000,.DEBITO,Consumidor Final
2025-06-27 13:39:49,RESTOBAR,1.0,12000,EFECTIVO,Consumidor Final
2025-06-27 13:36:23,ALMUERZO,1.0,15400,.DEBITO,Consumidor Final
2025-06-27 13:33:35,BUDIN VAINILLA,1.0,20800,EFECTIVO,Consumidor Final
2025-06-27 13:30:56,RESTOBAR,1.0,16300,EFECTIVO,Consumidor Final
2025-06-27 13:20:13,FACTURAS SURTIDAS,1.0,5400,EFECTIVO,Consumidor Final
2025-06-27 13:17:57,RESTOBAR,1.0,3200,EFECTIVO,Consumidor Final
2025-06-27 13:16:22,MOSTRADOR EMPANADAS,1.0,3500,.DEBITO,Consumidor Final
2025-06-27 13:15:36,ALMUERZO,5.0,160000,.CREDITO,Consumidor Final
2025-06-27 13:08:12,SANDWICH CROISSANT GR J Y Q,1.0,6800,EFECTIVO,Consumidor Final
2025-06-27 13:05:53,MOSTRADOR EMPANADAS,2.0,3000,EFECTIVO,Consumidor Final
2025-06-27 13:02:07,GALLETITAS LIMON/ CHOCOLATE,1.0,14100,EFECTIVO,Consumidor Final
2025-06-27 13:01:10,BUDiN ESPECIAL,1.0,16500,.DEBITO,Consumidor Final
2025-06-27 12:56:22,FACTURAS SURTIDAS,6.0,7400,EFECTIVO,Consumidor Final
2025-06-27 12:53:19,ALMUERZO,1.0,8000,EFECTIVO,Consumidor Final
2025-06-27 12:51:17,MASAS FINAS POR KL,0.25,17000,.DEBITO,Consumidor Final
2025-06-27 12:48:23,RESTOBAR,1.0,14400,.DEBITO,Consumidor Final
2025-06-27 12:47:57,CAFE PARA LLEVAR,1.0,3000,EFECTIVO,Consumidor Final
2025-06-27 12:46:19,BUDiN ESPECIAL,1.0,32000,EFECTIVO,Consumidor Final
2025-06-27 12:44:56,PORCION DE TARTA,1.0,10000,EFECTIVO,Consumidor Final
2025-06-27 12:42:05,MOSTRADOR WRAPS,1.0,9000,EFECTIVO,Consumidor Final
2025-06-27 12:37:00,ALMUERZO,1.0,11300,EFECTIVO,Consumidor Final
2025-06-27 12:35:56,COOKIE,1.0,20400,.DEBITO,Consumidor Final
2025-06-27 12:29:46,PORCION DE TARTA,1.0,14500,.DEBITO,Consumidor Final
2025-06-27 12:28:04,ENVIO A DOMICILIO,1.0,19200,.DEBITO,Consumidor Final
2025-06-27 12:26:08,BUDiN HAMBURGUES/ INGLES,1.0,18520,EFECTIVO,Consumidor Final
2025-06-27 12:24:17,BIZCOCHITOS/CRIOLLITOS,0.25,6200,.DEBITO,Consumidor Final
2025-06-27 12:19:31,MOSTRADOR WRAPS,1.0,9000,EFECTIVO,Consumidor Final
2025-06-27 12:18:23,ALMUERZO,1.0,23200,.CREDITO,Consumidor Final
2025-06-27 12:15:17,FACTURAS SURTIDAS,12.0,12100,EFECTIVO,Consumidor Final
2025-06-27 12:09:26,RESTOBAR,1.0,34000,EFECTIVO,Consumidor Final
2025-06-27 12:07:49,FACTURAS SURTIDAS,6.0,11400,.DEBITO,Consumidor Final
2025-06-27 12:03:56,BUDiN ESPECIAL,1.0,14000,EFECTIVO,Consumidor Final
2025-06-27 12:01:32,MOSTRADOR TARTAS SALADA S/T,1.0,8000,EFECTIVO,Consumidor Final
2025-06-27 11:54:16,BIZCOCHITOS/CRIOLLITOS,0.25,3500,EFECTIVO,Consumidor Final
2025-06-27 11:46:35,CHIPA,0.1,3520,EFECTIVO,Consumidor Final
2025-06-27 11:43:07,CHIPA,0.5,45200,EFECTIVO,Consumidor Final
2025-06-27 11:37:20,BUDIN VAINILLA,1.0,12000,.DEBITO,Consumidor Final
2025-06-27 11:34:56,BIZCOCHITOS/CRIOLLITOS,0.1,9680,.DEBITO,Consumidor Final
2025-06-27 11:30:28,RESTOBAR,1.0,7500,EFECTIVO,Consumidor Final
2025-06-27 11:29:05,FACTURAS SURTIDAS,2.0,5700,EFECTIVO,Consumidor Final
2025-06-27 11:26:28,CHIPA,0.25,6700,.DEBITO,Consumidor Final
2025-06-27 11:19:21,CAFE PARA LLEVAR,1.0,6844,.DEBITO,Consumidor Final
2025-06-27 11:16:54,MOSTRADOR TARTAS SALADA S/T,1.0,23700,.DEBITO,Consumidor Final
2025-06-27 11:01:20,CHIPA,0.25,4800,EFECTIVO,Consumidor Final
2025-06-27 10:53:02,RESTOBAR,1.0,4200,EFECTIVO,Consumidor Final
2025-06-27 10:46:48,PAN MIGNON NEGRO/ PETIT/ FUGAZAS,0.74,3848,EFECTIVO,Consumidor Final
2025-06-27 10:43:23,BUDiN ESPECIAL,1.0,27372,.DEBITO,Consumidor Final
2025-06-27 10:37:03,PAN MIGNON BLANCO,0.12,456,EFECTIVO,Consumidor Final
2025-06-27 10:35:10,MEDIALUNAS,24.0,21600,.DEBITO,Consumidor Final
2025-06-27 10:25:11,FROLA/ COCO CUADRADITO,1.0,11000,.DEBITO,Consumidor Final
2025-06-27 10:21:43,CAFE PARA LLEVAR,1.0,4800,EFECTIVO,Consumidor Final
2025-06-27 10:17:22,CHIPA,0.48,27216,.DEBITO,Consumidor Final
2025-06-27 10:15:15,CHIPA,0.16,3072,.DEBITO,Consumidor Final
2025-06-27 10:14:08,FACTURAS SURTIDAS,6.0,5400,EFECTIVO,Consumidor Final
2025-06-27 10:12:39,FACTURAS SURTIDAS,12.0,10800,EFECTIVO,Consumidor Final
2025-06-27 10:10:10,MEDIALUNAS,1.0,5700,EFECTIVO,Consumidor Final
2025-06-27 10:08:28,CAFE PARA LLEVAR,1.0,16500,EFECTIVO,Consumidor Final
2025-06-27 10:00:57,CHIPA,0.25,5750,EFECTIVO,Consumidor Final
2025-06-27 09:54:53,CHIPA,0.25,4800,EFECTIVO,Consumidor Final
2025-06-27 09:53:34,RESTOBAR,1.0,19100,.CREDITO,Consumidor Final
2025-06-27 09:47:37,FROLA/ COCO CUADRADITO,1.0,14000,EFECTIVO,Consumidor Final
2025-06-27 09:44:56,FACTURAS SURTIDAS,1.0,3400,EFECTIVO,Consumidor Final
2025-06-27 09:35:51,FROLA/ COCO CUADRADITO,1.0,9350,EFECTIVO,Consumidor Final
2025-06-27 09:33:34,CAPUCCINO,1.0,9500,EFECTIVO,Consumidor Final
2025-06-27 09:32:52,FACTURAS SURTIDAS,8.0,7200,EFECTIVO,Consumidor Final
2025-06-27 09:29:16,CHIPA,0.25,4800,EFECTIVO,Consumidor Final
2025-06-27 09:18:43,CHIPA,0.25,10200,.DEBITO,Consumidor Final
2025-06-27 09:15:30,BIZCOCHITOS/CRIOLLITOS,0.25,9500,EFECTIVO,Consumidor Final
2025-06-27 09:13:50,FACTURAS SURTIDAS,6.0,5400,EFECTIVO,Consumidor Final
2025-06-27 09:11:36,CHIPA,0.25,15600,EFECTIVO,Consumidor Final
2025-06-27 08:56:49,CHIPA,0.4,7680,EFECTIVO,Consumidor Final
2025-06-27 08:56:13,FACTURAS SURTIDAS,1.0,900,EFECTIVO,Consumidor Final
2025-06-27 08:54:41,MOSTRADOR TARTAS SALADA S/T,1.0,10500,EFECTIVO,Consumidor Final
2025-06-27 08:52:42,CHIPA,0.25,12900,EFECTIVO,Consumidor Final
2025-06-27 08:49:56,FACTURAS SURTIDAS,18.0,19000,.CREDITO,Consumidor Final
2025-06-27 08:45:35,CHIPA,0.5,12400,EFECTIVO,Consumidor Final
2025-06-27 08:40:48,PAN MIGNON NEGRO/ PETIT/ FUGAZAS,0.25,1300,EFECTIVO,Consumidor Final
2025-06-27 08:31:54,BIZCOCHITOS/CRIOLLITOS,0.25,3500,.DEBITO,Consumidor Final
2025-06-27 08:20:18,FROLA/ COCO CUADRADITO,1.0,7400,EFECTIVO,Consumidor Final
2025-06-27 08:07:20,BUDiN ESPECIAL,1.0,18800,EFECTIVO,Consumidor Final
2025-06-26 19:58:47,COOKIE,1.0,20900,.DEBITO,Consumidor Final
2025-06-26 19:52:09,GRISINES / SEMOLADAS,0.25,50500,.DEBITO,Consumidor Final
2025-06-26 19:03:40,"SANDWICH TRIPLE DE J, Q Y SURTIDO",3.0,4800,EFECTIVO,Consumidor Final
2025-06-26 18:59:48,FACTURAS SURTIDAS,6.0,5400,EFECTIVO,Consumidor Final
2025-06-26 18:32:42,MASAS FINAS POR KL,0.6,23040,.DEBITO,Consumidor Final
2025-06-26 18:23:00,FACTURAS SURTIDAS,6.0,5400,EFECTIVO,Consumidor Final
2025-06-26 18:21:14,POSTRES VARIOS,1.0,7500,EFECTIVO,Consumidor Final
2025-06-26 18:15:22,FACTURAS SURTIDAS,1.0,900,EFECTIVO,Consumidor Final
2025-06-26 17:57:21,FACTURAS SURTIDAS,1.0,5000,EFECTIVO,Consumidor Final
2025-06-26 17:54:40,GRISINES / SEMOLADAS,0.5,15500,EFECTIVO,Consumidor Final
2025-06-26 17:52:27,MOSTRADOR TARTAS SALADA S/T,1.0,29300,EFECTIVO,Consumidor Final
2025-06-26 17:44:55,FACTURAS SURTIDAS,12.0,10800,EFECTIVO,Consumidor Final
2025-06-26 17:42:50,COOKIE,1.0,9900,EFECTIVO,Consumidor Final
2025-06-26 17:40:44,FACTURAS SURTIDAS,6.0,20400,.DEBITO,Consumidor Final
2025-06-26 17:38:08,FACTURAS SURTIDAS,1.0,900,EFECTIVO,Consumidor Final
2025-06-26 17:31:16,PAN MIGNON NEGRO/ PETIT/ FUGAZAS,0.25,1300,EFECTIVO,Consumidor Final
2025-06-26 17:27:04,FACTURAS SURTIDAS,6.0,5400,EFECTIVO,Consumidor Final
2025-06-26 17:24:14,FACTURAS SURTIDAS,12.0,10800,.DEBITO,Consumidor Final
2025-06-26 17:23:07,RESTOBAR,1.0,2700,EFECTIVO,Consumidor Final
2025-06-26 17:06:32,CHIPA,0.31,5952,EFECTIVO,Consumidor Final
2025-06-26 16:58:28,FILO/FOSFORITO/ ROLL DE CANELA,1.0,2500,EFECTIVO,Consumidor Final
2025-06-26 16:57:44,CHIPA,0.25,7500,EFECTIVO,Consumidor Final
2025-06-26 16:46:40,FACTURAS SURTIDAS,12.0,20400,EFECTIVO,Consumidor Final
2025-06-26 16:45:39,CHIPA,0.175,8560,EFECTIVO,Consumidor Final
2025-06-26 16:43:03,FACTURAS SURTIDAS,5.0,4500,EFECTIVO,Consumidor Final
2025-06-26 16:35:34,RESTOBAR,1.0,20900,EFECTIVO,Consumidor Final
2025-06-26 16:34:46,RESTOBAR,1.0,10400,EFECTIVO,Consumidor Final
2025-06-26 16:31:45,FACTURAS SURTIDAS,6.0,5400,.DEBITO,Consumidor Final
2025-06-26 16:28:20,RESTOBAR,1.0,7000,EFECTIVO,Consumidor Final
